3.412064781235344708e+04 7.050958525430113077e+05 5.671079622832536697e+05
3.037917791536450386e+04 6.638855423323288560e+05 5.698989778364300728e+05
1.971017773661203682e+04 6.607872797517012805e+05 5.845866464752554893e+05
2.400449753694422543e+04 6.806975670039970428e+05 5.755836879197955132e+05
2.835403818374499679e+04 7.384381994137037545e+05 5.432037561197280884e+05
4.402008791682310402e+04 6.975992250890806317e+05 5.289104563926458359e+05
2.781867746589146554e+04 6.079861181545369327e+05 5.958276746210455894e+05
4.364785773801058531e+04 6.681807779774498194e+05 5.248740727984309196e+05
2.170611780891381204e+04 7.418092102271150798e+05 5.614906685139536858e+05
3.847343818027153611e+04 6.532241083729639649e+05 5.888560034223794937e+05
2.886743823673389852e+04 6.957489931424129754e+05 5.655520398032665253e+05
5.185672822309285402e+04 6.496664420306589454e+05 5.505709929407835007e+05
1.846921744285151362e+04 6.398597127790562809e+05 6.174928621124029160e+05
4.343712763850949705e+04 6.527799781696349382e+05 5.552303998091220856e+05
3.129428794931992888e+04 6.471423213182576001e+05 5.777865575694441795e+05
7.807832824092730880e+04 6.337464251654893160e+05 5.103168733987808228e+05
4.613444788357429206e+04 6.585596083365250379e+05 5.474105841360688210e+05
5.971694783644005656e+04 6.254216955952718854e+05 5.245056142225861549e+05
2.897352729978971183e+04 6.398438190529718995e+05 5.951530067580342293e+05
2.184511759644560516e+04 6.955456168261375278e+05 5.723664133517146111e+05
2.152499763906374574e+04 6.831277182748634368e+05 5.734175379996299744e+05
6.809492776797711849e+04 5.896772120374292135e+05 5.525784503268003464e+05
3.108071800344064832e+04 7.508262778774946928e+05 5.528950499578714371e+05
7.081816828265786171e+04 6.237157095965817571e+05 5.257754770414233208e+05
2.366642751703597605e+04 6.450411837986521423e+05 5.829818052585721016e+05
2.564517752567678690e+04 7.036010776439905167e+05 5.804145332205891609e+05
3.372700784376449883e+04 6.471126903397161514e+05 5.781441966309547424e+05
5.683888791078887880e+04 6.389858470748569816e+05 5.084254492581486702e+05
3.875091771166585386e+04 6.595912324818857014e+05 5.493730065049529076e+05
6.720403807742893696e+04 6.787623164889663458e+05 5.133648389787077904e+05
2.412870755343884230e+04 6.664505962016303092e+05 5.997430260950326920e+05
4.852332798744551837e+04 6.258045134660694748e+05 5.446012048017382622e+05
7.043329762204550207e+04 6.318880753476135433e+05 5.051841115694642067e+05
2.694315743410028517e+04 6.820119350685942918e+05 5.509138447007536888e+05
7.392953735934942961e+04 5.988217297973372042e+05 5.363282782502174377e+05
3.048760782177932560e+04 7.184406664780527353e+05 5.655550228718519211e+05
5.470384650734625757e+04 5.773241233335640281e+05 4.978653003013730049e+05
3.040168774311803281e+04 7.004138719650991261e+05 5.280904039297103882e+05
4.342435791857913136e+04 6.504843143711686134e+05 5.451488230261206627e+05
2.767671821054071188e+04 7.150557057441566139e+05 5.825257847490310669e+05
9.744234870635531843e+04 6.387459830685947090e+05 5.393729676614999771e+05
2.604725790189765394e+04 6.927835753081683069e+05 5.769255195314884186e+05
2.568263812999613583e+04 7.645457744729444385e+05 5.536497701060771942e+05
2.879671787365339696e+04 7.022755448798891157e+05 5.675455818298459053e+05
6.451255820145830512e+04 6.384900070116817951e+05 5.127106177755594254e+05
4.723587790735252202e+04 6.515011042760126293e+05 5.571251895124912262e+05
3.224514786537550390e+04 6.992254402771610767e+05 5.826708125810623169e+05
1.995903741749934852e+04 7.060994278258532286e+05 5.803486323725581169e+05
3.872301802422106266e+04 6.172016925168223679e+05 5.758802154725790024e+05
4.609346808468177915e+04 6.690680453964117914e+05 5.364028805423378944e+05
3.664197780263237655e+04 6.699997369312830269e+05 5.772574058876633644e+05
3.457857788915932178e+04 6.325258291387986392e+05 5.632498774245977402e+05
3.812267793463729322e+04 6.337582593777757138e+05 5.613145722296237946e+05
3.451797793734446168e+04 6.587000495675019920e+05 5.431299132978916168e+05
3.872341769624315202e+04 6.291168832258433104e+05 5.561782102851867676e+05
5.212385800088755786e+04 6.635258712050151080e+05 5.303165647095441818e+05
2.390789778805524111e+04 6.927331534549277276e+05 5.733617592388987541e+05
6.213692764868400991e+04 6.079644734657984227e+05 5.244043338537812233e+05
2.852754805425181985e+04 7.331989729206766933e+05 5.889650124923586845e+05
2.410268760038353503e+04 6.887116916235256940e+05 5.729399518158435822e+05
2.687419777977280319e+04 6.907647669923007488e+05 5.835354376618266106e+05
5.929648828144557774e+04 6.306654711144939065e+05 5.191693931432366371e+05
5.173523763440363109e+04 6.293487487565036863e+05 5.100383200475573540e+05
5.120235807486437261e+04 6.372684005257803947e+05 5.355711683474779129e+05
5.539029797961935401e+04 6.482218790389671922e+05 5.193624117020964622e+05
1.920359800590947270e+04 7.216798511840011925e+05 5.841558822029829025e+05
3.670668768617697060e+04 6.644556580746732652e+05 5.448590492557883263e+05
8.000443796602077782e+04 6.336983344539236277e+05 5.163237146230340004e+05
2.391175691389478743e+04 6.888582416302636266e+05 5.598265909438729286e+05
4.129013779504969716e+04 6.941789270635955036e+05 5.337124807578325272e+05
6.077682765084691346e+04 6.149897004731073976e+05 5.227101816240549088e+05
2.206467760776355863e+04 7.059853216452617198e+05 5.736146111432313919e+05
2.573638758669793606e+04 6.380090030955299735e+05 5.888169594646692276e+05
1.733941824479401112e+04 7.468024536573160440e+05 5.949898050427436829e+05
4.119635809607617557e+04 6.892831134916655719e+05 5.820566580959558487e+05
6.414843774449639022e+04 5.831981983144506812e+05 5.532115911737680435e+05
4.906064756125770509e+04 6.708547877655252814e+05 4.935619285321831703e+05
5.061521745906770229e+04 5.711467436090018600e+05 5.433436881333589554e+05
5.009981752073019743e+04 6.283569968960508704e+05 5.299893005316853523e+05
3.820788743856549263e+04 6.475077294580228627e+05 5.453272849625945091e+05
5.276681782924570143e+04 6.384421734821666032e+05 5.525854635831117630e+05
5.536565755075775087e+04 6.029988257063385099e+05 5.290237613180875778e+05
2.803363787195272744e+04 6.868150883569642901e+05 5.684722804172635078e+05
4.165490802131965756e+04 6.936649483536779881e+05 5.410115993187427521e+05
3.321724821612983942e+04 6.629217797286547720e+05 5.934038171327114105e+05
2.552875715048797429e+04 6.696748635279200971e+05 5.658383977106809616e+05
5.578769759870134294e+04 6.227506740934923291e+05 5.211338813344836235e+05
4.796121805431880057e+04 6.789817450993116945e+05 5.066121653638482094e+05
6.776703764124214649e+04 6.084700009979698807e+05 4.861127525253891945e+05
3.101536784371361136e+04 6.721643397005554289e+05 5.774485668083429337e+05
2.540428791197203100e+04 6.868847952587194741e+05 5.658313315684199333e+05
2.213916729682683945e+04 6.842091571616567671e+05 5.651627197026014328e+05
5.243344797677360475e+04 6.241904720777012408e+05 5.593631836623549461e+05
2.390192764881439507e+04 7.540614751767460257e+05 5.507738778766393661e+05
6.230137789192050695e+04 6.389300767187979072e+05 5.560332697752118111e+05
3.395543833684176207e+04 6.803181934211868793e+05 5.982303701495528221e+05
3.875639722435921431e+04 6.257216714890263975e+05 5.212746857086420059e+05
5.399464773749187589e+04 6.369725464514791965e+05 5.375403354104757309e+05
3.458394772219844162e+04 6.672114094357620925e+05 5.403950497728586197e+05
5.336356765276566148e+04 6.076304531076904386e+05 5.295676878088712692e+05
4.362665734995529056e+04 6.505902062953058630e+05 5.400664383876919746e+05
3.514107782049477100e+04 6.343097909474559128e+05 5.608474761198759079e+05
3.603949800718575716e+04 6.875801899852138013e+05 5.489216342475414276e+05
2.215345808593183756e+04 7.292568529067356139e+05 5.537792744272947311e+05
2.496324752153642476e+04 6.806668441182076931e+05 5.479729815295338631e+05
3.465953779254481196e+04 6.866117319608125836e+05 5.902280374673008919e+05
5.695645754553750157e+04 6.455568553258609027e+05 5.395735004320740700e+05
4.226116764062270522e+04 6.475572380801010877e+05 5.237108195633292198e+05
6.475724788077361882e+04 6.048680291245467961e+05 5.162238324588537216e+05
5.794492732343077660e+04 6.209793965366091579e+05 5.249707340849637985e+05
5.254402813656814396e+04 6.445659503974653780e+05 5.684123993957042694e+05
3.006773743311502039e+04 6.961278304141480476e+05 5.578608244977593422e+05
3.293992794474959373e+04 7.035599019686449319e+05 5.783788415151834488e+05
5.668369764384627342e+04 6.189051089750435203e+05 5.115330588909387589e+05
2.672518753248266876e+04 7.045424213485457003e+05 5.776365007848143578e+05
5.451244744006730616e+04 6.127900896583106369e+05 5.497315974263548851e+05
5.289375752890110016e+04 5.996127111961767077e+05 5.341573467869758606e+05
2.268783761902712286e+04 7.113464053824003786e+05 5.734232121612429619e+05
3.328145755008980632e+04 6.470118828799780458e+05 5.573161765754818916e+05
2.935249811159260571e+04 6.735452866198755801e+05 6.021874990286827087e+05
2.258181734823249280e+04 6.783379662431757897e+05 5.612335917615294456e+05
3.370712800426408648e+04 6.345423120258003473e+05 5.764834917318224907e+05
2.983583820049092174e+04 6.860001647672895342e+05 5.718212782605290413e+05
2.311612741946801543e+04 6.592995422431509942e+05 5.800469793674349785e+05
4.757511772873066366e+04 6.483252601637896150e+05 5.549723762016296387e+05
6.193418784866295755e+04 6.107938275597020984e+05 5.103091213341355324e+05
4.742558734724111855e+04 6.174321124114524573e+05 5.327577724646925926e+05
2.990451770135015249e+04 7.032780067397747189e+05 5.662533232440352440e+05
3.431606799223460257e+04 7.270584608106054366e+05 5.314923769600987434e+05
2.227791744771227241e+04 6.507119731749054044e+05 5.797415454820990562e+05
3.097522752577066422e+04 7.125659474408812821e+05 5.573193071673512459e+05
4.036443789180740714e+04 6.452203902255073190e+05 5.638575389230847359e+05
2.198622758006677032e+04 6.521153975659124553e+05 6.000935739771127701e+05
1.673526761055551469e+04 7.003449049073792994e+05 5.963344097695946693e+05
3.847219758255407214e+04 6.383714097469858825e+05 5.077590360454916954e+05
3.267971760583482683e+04 6.465461031139828265e+05 5.698600677554011345e+05
1.867884739780798554e+04 7.551386482999213040e+05 5.695364592380523682e+05
3.915407807815261185e+04 6.815996250686328858e+05 5.349156175441145897e+05
3.682264777779392898e+04 6.784490108585692942e+05 5.450545224816203117e+05
7.721424724302999675e+04 5.859912035595849156e+05 5.630756168724894524e+05
2.413170738635584712e+04 6.840710521372910589e+05 5.838890605862140656e+05
2.873247793319448829e+04 6.547332506819758564e+05 5.912052682564258575e+05
4.744459781292825937e+04 6.494627363509871066e+05 5.451692515398263931e+05
2.252944753772951663e+04 6.932247352474499494e+05 5.694171903746128082e+05
5.618143775022774935e+04 6.159662143283430487e+05 5.006703432069420815e+05
2.557360802385583520e+04 6.899266124214977026e+05 5.972848773195743561e+05
5.781032709135487676e+04 5.949396116405017674e+05 5.097924443214535713e+05
5.420978764021955431e+04 6.172252197063509375e+05 5.527868802731633186e+05
7.456602751962654293e+04 5.969672337499074638e+05 5.225634060392379761e+05
2.445490775986202061e+04 6.517414148886539042e+05 5.954383668035864830e+05
2.980227772061526775e+04 6.730885076799206436e+05 5.459866294999718666e+05
6.368512747994624078e+04 6.103196983723491430e+05 4.933024140190482140e+05
4.267782818527519703e+04 6.965513488027248532e+05 5.531380906082987785e+05
2.798091774129308760e+04 6.894010915470141917e+05 5.718919827197194099e+05
1.781768742904067039e+04 7.003162954099308699e+05 5.643906124972701073e+05
2.467423782585375011e+04 6.922770804799497128e+05 5.764595683366656303e+05
2.559316740922257304e+04 6.912573668654840440e+05 5.719428814452290535e+05
2.517190716177597642e+04 6.991384150995295495e+05 5.608438897387385368e+05
2.725512818400003016e+04 6.645905480349510908e+05 6.025312967746853828e+05
3.435765801932476461e+04 6.845776279896721244e+05 6.049624293543100357e+05
7.091143752581998706e+04 5.674311292667500675e+05 5.427329402199983597e+05
4.813545803908631206e+04 6.749076888583898544e+05 5.329121921920180321e+05
4.179909759702347219e+04 6.243100621785037220e+05 5.553414331176877022e+05
2.995011783332377672e+04 6.713177361596208066e+05 5.519052497449517250e+05
5.106548811504989862e+04 6.611276824231781065e+05 5.561260332792401314e+05
3.040323772312887013e+04 6.714026087997816503e+05 5.814145983402729034e+05
1.537189728089049459e+04 7.455466501773968339e+05 5.582371256756782532e+05
2.213254794167727232e+04 6.946028958882112056e+05 5.767927987635731697e+05
5.082556785839423537e+04 6.414628725000359118e+05 5.310098117581605911e+05
2.052513773662410676e+04 6.864181572770606726e+05 5.804601590395569801e+05
2.875074762526340783e+04 6.224121382662076503e+05 6.036721770061850548e+05
1.957602810172922909e+04 6.997637884210124612e+05 5.707471598888039589e+05
2.143258747112005949e+04 6.939804693839885294e+05 5.787505593627095222e+05
2.760446777794323862e+04 6.975529820218011737e+05 5.732625024398565292e+05
7.181331772847473621e+04 6.150814945589583367e+05 5.278779441831707954e+05
3.213327769696339965e+04 6.893503764287438244e+05 5.358340777128338814e+05
6.344671770441532135e+04 6.182919543740469962e+05 5.099173724185824394e+05
2.362843785698525608e+04 6.681240112921558321e+05 5.892337078456282616e+05
2.364892778702452779e+04 6.835069478043541312e+05 6.036965674674510956e+05
6.600337801179848611e+04 6.197848217249717563e+05 5.419096672837734222e+05
6.819555825021304190e+04 6.468069946144707501e+05 5.389372216329574585e+05
2.248153800762258470e+04 7.030694378637298942e+05 5.805469722728729248e+05
2.557563774863630533e+04 7.064224258686434478e+05 5.713415916477441788e+05
2.645871776161715388e+04 7.284738645269274712e+05 5.653252646410465240e+05
5.642166762415692210e+04 6.526250571048054844e+05 5.335728470023274422e+05
3.740182797943428159e+04 7.173661653254069388e+05 5.565112406049370766e+05
1.758202771884016693e+04 7.052952304912302643e+05 5.721855300267934799e+05
2.324236720723472536e+04 7.054528247440997511e+05 5.617277109673023224e+05
1.811076738371886313e+04 6.881841299246158451e+05 5.722426817840933800e+05
2.442342744154296815e+04 6.946716972288433462e+05 5.531836713032722473e+05
1.877726752614788711e+04 6.939918001235704869e+05 5.807918198255896568e+05
2.218299801586382091e+04 6.669792439631577581e+05 6.016521459158658981e+05
2.417826741337217391e+04 6.906164972123783082e+05 5.771759209434986115e+05
3.270147757620736957e+04 6.426873482159394771e+05 5.755522353503704071e+05
1.898341783116012812e+04 7.095359896272327751e+05 5.965637200002074242e+05
2.020493769692070782e+04 7.431839080921206623e+05 5.625489146607518196e+05
2.390025802746601403e+04 6.999547698695361614e+05 5.905529315467476845e+05
